time,gFx,gFy,gFz
2026-07-15 17:4:16.3460,-0.089,-0.902,0.029,0.907
2026-07-15 17:4:16.3600,-0.09,-0.896,0.04,0.901
2026-07-15 17:4:16.3830,-0.055,-0.909,0.059,0.913
2026-07-15 17:4:16.3840,-0.029,-0.926,0.059,0.928
2026-07-15 17:4:16.3850,-0.029,-0.926,0.059,0.928
2026-07-15 17:4:16.4020,-0.008,-0.947,0.055,0.949
2026-07-15 17:4:16.4040,-0.003,-0.968,0.048,0.969
2026-07-15 17:4:16.4140,-0.01,-0.989,0.037,0.99
2026-07-15 17:4:16.4240,-0.019,-1.003,0.034,1.004
2026-07-15 17:4:16.4350,-0.027,-1.008,0.031,1.009
2026-07-15 17:4:16.4460,-0.042,-1.013,0.03,1.014
2026-07-15 17:4:16.4600,-0.051,-1.021,0.026,1.023
2026-07-15 17:4:16.4820,-0.043,-1.036,0.022,1.037
2026-07-15 17:4:16.4820,-0.043,-1.036,0.022,1.037
2026-07-15 17:4:16.4840,-0.036,-1.038,0.02,1.039
2026-07-15 17:4:16.5020,-0.037,-1.033,0.017,1.034
2026-07-15 17:4:16.5040,-0.053,-1.019,0.017,1.021
2026-07-15 17:4:16.5140,-0.076,-1.005,0.021,1.008
2026-07-15 17:4:16.5250,-0.086,-0.987,0.035,0.991
2026-07-15 17:4:16.5350,-0.079,-0.972,0.052,0.977
2026-07-15 17:4:16.5470,-0.058,-0.967,0.064,0.971
2026-07-15 17:4:16.5600,-0.031,-0.975,0.073,0.978
2026-07-15 17:4:16.5840,0.029,-1.049,0.056,1.051
2026-07-15 17:4:16.5850,0.029,-1.049,0.056,1.051
2026-07-15 17:4:16.5860,0.029,-1.049,0.056,1.051
2026-07-15 17:4:16.5940,0.039,-1.06,0.043,1.062
2026-07-15 17:4:16.6040,0.033,-1.054,0.034,1.055
2026-07-15 17:4:16.6150,0.014,-1.035,0.032,1.036
2026-07-15 17:4:16.6250,-0.014,-1.012,0.04,1.013
2026-07-15 17:4:16.6350,-0.046,-0.992,0.05,0.994
2026-07-15 17:4:16.6460,-0.072,-0.985,0.063,0.99
2026-07-15 17:4:16.6610,-0.088,-0.986,0.077,0.993
2026-07-15 17:4:16.6830,-0.083,-0.998,0.104,1.007
2026-07-15 17:4:16.6840,-0.083,-0.998,0.104,1.007
2026-07-15 17:4:16.6850,-0.071,-1.005,0.111,1.014
2026-07-15 17:4:16.7010,-0.062,-1.012,0.108,1.02
2026-07-15 17:4:16.7050,-0.05,-1.013,0.103,1.019
2026-07-15 17:4:16.7150,-0.034,-1.017,0.099,1.022
2026-07-15 17:4:16.7250,-0.019,-1.017,0.085,1.021
2026-07-15 17:4:16.7350,-0.015,-1.015,0.072,1.018
2026-07-15 17:4:16.7470,-0.012,-1.009,0.06,1.011
2026-07-15 17:4:16.7610,-0.005,-1.004,0.051,1.005
2026-07-15 17:4:16.7850,-0.027,-0.997,0.044,0.998
2026-07-15 17:4:16.7850,-0.027,-0.997,0.044,0.998
2026-07-15 17:4:16.7850,-0.027,-0.997,0.044,0.998
2026-07-15 17:4:16.7950,-0.049,-1.0,0.055,1.003
2026-07-15 17:4:16.8050,-0.074,-1.008,0.066,1.013
2026-07-15 17:4:16.8150,-0.091,-1.018,0.078,1.025
2026-07-15 17:4:16.8250,-0.099,-1.028,0.092,1.037
2026-07-15 17:4:16.8350,-0.103,-1.032,0.112,1.043
2026-07-15 17:4:16.8460,-0.098,-1.034,0.129,1.047
2026-07-15 17:4:16.8610,-0.078,-1.037,0.135,1.049
2026-07-15 17:4:16.8840,-0.005,-1.04,0.114,1.046
2026-07-15 17:4:16.8840,-0.005,-1.04,0.114,1.046
2026-07-15 17:4:16.8850,0.017,-1.035,0.086,1.039
2026-07-15 17:4:16.9010,0.022,-1.024,0.055,1.026
2026-07-15 17:4:16.9050,0.01,-1.004,0.033,1.005
2026-07-15 17:4:16.9150,-0.008,-0.978,0.022,0.978
2026-07-15 17:4:16.9250,-0.022,-0.959,0.024,0.96
2026-07-15 17:4:16.9350,-0.032,-0.954,0.034,0.955
2026-07-15 17:4:16.9470,-0.046,-0.959,0.038,0.961
2026-07-15 17:4:16.9820,-0.088,-1.008,0.065,1.014
2026-07-15 17:4:16.9820,-0.088,-1.008,0.065,1.014
2026-07-15 17:4:16.9830,-0.088,-1.008,0.065,1.014
2026-07-15 17:4:16.9850,-0.083,-1.028,0.079,1.034
2026-07-15 17:4:17.0010,-0.068,-1.041,0.088,1.047
2026-07-15 17:4:17.0050,-0.043,-1.046,0.093,1.051
2026-07-15 17:4:17.0150,-0.015,-1.049,0.084,1.052
2026-07-15 17:4:17.0250,0.009,-1.043,0.068,1.045
2026-07-15 17:4:17.0360,0.027,-1.034,0.043,1.035
2026-07-15 17:4:17.0460,0.029,-1.022,0.014,1.023
2026-07-15 17:4:17.0840,-0.015,-0.981,-0.008,0.981
2026-07-15 17:4:17.0840,-0.015,-0.981,-0.008,0.981
2026-07-15 17:4:17.0840,-0.015,-0.981,-0.008,0.981
2026-07-15 17:4:17.0860,-0.027,-0.979,0.01,0.979
2026-07-15 17:4:17.1000,-0.03,-0.978,0.029,0.979
2026-07-15 17:4:17.1050,-0.028,-0.975,0.049,0.977
2026-07-15 17:4:17.1160,-0.029,-0.973,0.058,0.975
2026-07-15 17:4:17.1260,-0.035,-0.97,0.06,0.972
2026-07-15 17:4:17.1360,-0.042,-0.965,0.06,0.968
2026-07-15 17:4:17.1470,-0.047,-0.962,0.052,0.965
2026-07-15 17:4:17.1820,-0.061,-0.992,0.008,0.994
2026-07-15 17:4:17.1820,-0.061,-0.992,0.008,0.994
2026-07-15 17:4:17.1820,-0.061,-0.992,0.008,0.994
2026-07-15 17:4:17.1850,-0.065,-1.012,-0.005,1.014
2026-07-15 17:4:17.2020,-0.059,-1.026,-0.007,1.028
2026-07-15 17:4:17.2060,-0.041,-1.033,-0.003,1.034
2026-07-15 17:4:17.2160,-0.019,-1.022,0.011,1.022
2026-07-15 17:4:17.2260,-0.007,-1.0,0.024,1.0
2026-07-15 17:4:17.2360,-0.013,-0.977,0.033,0.978
2026-07-15 17:4:17.2460,-0.027,-0.959,0.033,0.96
2026-07-15 17:4:17.2840,-0.048,-0.981,0.011,0.982
2026-07-15 17:4:17.2850,-0.048,-0.981,0.011,0.982
2026-07-15 17:4:17.2850,-0.048,-0.981,0.011,0.982
2026-07-15 17:4:17.2860,-0.035,-0.993,0.016,0.994
2026-07-15 17:4:17.3010,-0.021,-0.999,0.021,0.999
2026-07-15 17:4:17.3050,-0.013,-1.003,0.018,1.003
2026-07-15 17:4:17.3160,-0.009,-1.013,0.011,1.013
2026-07-15 17:4:17.3260,-0.001,-1.025,0.01,1.025
2026-07-15 17:4:17.3360,0.002,-1.036,0.01,1.036
2026-07-15 17:4:17.3460,-0.011,-1.042,0.009,1.042
2026-07-15 17:4:17.3830,-0.063,-1.033,0.033,1.035
2026-07-15 17:4:17.3840,-0.063,-1.033,0.033,1.035
2026-07-15 17:4:17.3840,-0.063,-1.033,0.033,1.035
2026-07-15 17:4:17.3860,-0.064,-1.031,0.041,1.034
2026-07-15 17:4:17.4010,-0.058,-1.033,0.047,1.036
2026-07-15 17:4:17.4060,-0.046,-1.035,0.046,1.037
2026-07-15 17:4:17.4160,-0.036,-1.032,0.04,1.033
2026-07-15 17:4:17.4260,-0.034,-1.031,0.03,1.032
2026-07-15 17:4:17.4360,-0.04,-1.033,0.012,1.034
2026-07-15 17:4:17.4460,-0.045,-1.039,-0.0,1.04
2026-07-15 17:4:17.4840,-0.025,-1.055,0.002,1.055
2026-07-15 17:4:17.4840,-0.025,-1.055,0.002,1.055
2026-07-15 17:4:17.4840,-0.025,-1.055,0.002,1.055
2026-07-15 17:4:17.4860,-0.02,-1.041,0.008,1.041
2026-07-15 17:4:17.5010,-0.027,-1.022,0.012,1.022
2026-07-15 17:4:17.5060,-0.04,-1.003,0.016,1.004
2026-07-15 17:4:17.5160,-0.056,-0.988,0.021,0.99
2026-07-15 17:4:17.5260,-0.071,-0.977,0.032,0.98
2026-07-15 17:4:17.5360,-0.075,-0.961,0.047,0.965
2026-07-15 17:4:17.5470,-0.065,-0.938,0.064,0.942
2026-07-15 17:4:17.5830,-0.041,-0.841,0.06,0.844
2026-07-15 17:4:17.5830,-0.041,-0.841,0.06,0.844
2026-07-15 17:4:17.5830,-0.041,-0.841,0.06,0.844
2026-07-15 17:4:17.5860,-0.033,-0.801,0.055,0.804
2026-07-15 17:4:17.6010,-0.024,-0.757,0.048,0.759
2026-07-15 17:4:17.6060,-0.02,-0.707,0.044,0.709
2026-07-15 17:4:17.6160,-0.01,-0.653,0.041,0.654
2026-07-15 17:4:17.6260,-0.003,-0.604,0.037,0.605
2026-07-15 17:4:17.6370,0.006,-0.558,0.039,0.559
2026-07-15 17:4:17.6460,0.007,-0.52,0.034,0.521
2026-07-15 17:4:17.6840,-0.034,-0.419,-0.007,0.42
2026-07-15 17:4:17.6850,-0.034,-0.419,-0.007,0.42
2026-07-15 17:4:17.6850,-0.034,-0.419,-0.007,0.42
2026-07-15 17:4:17.6860,-0.048,-0.377,-0.019,0.381
2026-07-15 17:4:17.7020,-0.063,-0.333,-0.027,0.34
2026-07-15 17:4:17.7060,-0.074,-0.29,-0.038,0.302
2026-07-15 17:4:17.7170,-0.083,-0.253,-0.047,0.27
2026-07-15 17:4:17.7270,-0.085,-0.232,-0.063,0.255
2026-07-15 17:4:17.7360,-0.084,-0.232,-0.086,0.261
2026-07-15 17:4:17.7470,-0.083,-0.262,-0.116,0.298
2026-07-15 17:4:17.7620,-0.082,-0.328,-0.154,0.372
2026-07-15 17:4:17.7850,-0.053,-0.589,-0.25,0.642
2026-07-15 17:4:17.7850,-0.053,-0.589,-0.25,0.642
2026-07-15 17:4:17.7860,0.017,-0.768,-0.272,0.815
2026-07-15 17:4:17.7990,0.111,-0.943,-0.249,0.982
2026-07-15 17:4:17.8060,0.2,-1.058,-0.178,1.091
2026-07-15 17:4:17.8170,0.223,-1.096,-0.088,1.122
2026-07-15 17:4:17.8260,0.147,-1.07,-0.0,1.08
2026-07-15 17:4:17.8370,0.022,-0.98,0.072,0.983
2026-07-15 17:4:17.8470,-0.105,-0.88,0.111,0.893
2026-07-15 17:4:17.8620,-0.196,-0.801,0.129,0.835
2026-07-15 17:4:17.8810,-0.243,-0.741,0.122,0.789
2026-07-15 17:4:17.8810,-0.243,-0.741,0.122,0.789
2026-07-15 17:4:17.8860,-0.216,-0.766,0.079,0.8
2026-07-15 17:4:17.9000,-0.134,-0.806,0.025,0.817
2026-07-15 17:4:17.9070,-0.048,-0.862,-0.037,0.864
2026-07-15 17:4:17.9170,0.008,-0.926,-0.093,0.931
2026-07-15 17:4:17.9270,0.064,-0.993,-0.131,1.004
2026-07-15 17:4:17.9370,0.099,-1.073,-0.166,1.09
2026-07-15 17:4:17.9470,0.094,-1.153,-0.206,1.175
2026-07-15 17:4:17.9830,0.034,-1.313,-0.32,1.352
2026-07-15 17:4:17.9830,0.034,-1.313,-0.32,1.352
2026-07-15 17:4:17.9830,0.034,-1.313,-0.32,1.352
2026-07-15 17:4:17.9870,0.028,-1.344,-0.332,1.385
2026-07-15 17:4:18.0000,0.016,-1.367,-0.317,1.403
2026-07-15 17:4:18.0070,0.004,-1.374,-0.29,1.404
2026-07-15 17:4:18.0170,0.017,-1.35,-0.257,1.374
2026-07-15 17:4:18.0270,0.039,-1.284,-0.21,1.302
2026-07-15 17:4:18.0370,0.019,-1.203,-0.166,1.215
2026-07-15 17:4:18.0470,-0.02,-1.13,-0.136,1.138
2026-07-15 17:4:18.0840,-0.12,-1.042,-0.044,1.05
2026-07-15 17:4:18.0840,-0.12,-1.042,-0.044,1.05
2026-07-15 17:4:18.0840,-0.12,-1.042,-0.044,1.05
2026-07-15 17:4:18.0870,-0.11,-1.029,-0.017,1.035
2026-07-15 17:4:18.1000,-0.061,-1.009,0.001,1.011
2026-07-15 17:4:18.1070,-0.01,-0.978,-0.006,0.978
2026-07-15 17:4:18.1170,0.002,-0.952,-0.04,0.953
2026-07-15 17:4:18.1270,-0.026,-0.935,-0.088,0.939
2026-07-15 17:4:18.1370,-0.065,-0.92,-0.13,0.931
2026-07-15 17:4:18.1480,-0.09,-0.91,-0.161,0.929
2026-07-15 17:4:18.1830,-0.094,-0.863,-0.187,0.888
2026-07-15 17:4:18.1830,-0.094,-0.863,-0.187,0.888
2026-07-15 17:4:18.1830,-0.094,-0.863,-0.187,0.888
2026-07-15 17:4:18.1870,-0.088,-0.838,-0.178,0.861
2026-07-15 17:4:18.2000,-0.076,-0.803,-0.157,0.822
2026-07-15 17:4:18.2070,-0.072,-0.763,-0.125,0.777
2026-07-15 17:4:18.2170,-0.073,-0.725,-0.089,0.734
2026-07-15 17:4:18.2270,-0.07,-0.688,-0.05,0.693
2026-07-15 17:4:18.2380,-0.06,-0.664,-0.014,0.667
2026-07-15 17:4:18.2480,-0.035,-0.658,0.016,0.659
2026-07-15 17:4:18.2850,0.11,-0.749,0.046,0.758
2026-07-15 17:4:18.2850,0.11,-0.749,0.046,0.758
2026-07-15 17:4:18.2850,0.11,-0.749,0.046,0.758
2026-07-15 17:4:18.2870,0.178,-0.9,0.032,0.918
2026-07-15 17:4:18.3000,0.216,-1.118,-0.033,1.139
2026-07-15 17:4:18.3070,0.193,-1.422,-0.077,1.437
2026-07-15 17:4:18.3180,0.156,-1.854,-0.067,1.862
2026-07-15 17:4:18.3280,0.092,-2.411,-0.006,2.413
2026-07-15 17:4:18.3380,-0.105,-3.031,0.158,3.037
2026-07-15 17:4:18.3480,-0.407,-3.545,0.416,3.592
2026-07-15 17:4:18.3640,-0.683,-3.799,0.676,3.919
2026-07-15 17:4:18.3830,-0.522,-2.885,1.051,3.115
2026-07-15 17:4:18.3830,-0.522,-2.885,1.051,3.115
2026-07-15 17:4:18.3870,-0.308,-2.234,0.897,2.427
2026-07-15 17:4:18.4000,-0.187,-1.721,0.627,1.841
2026-07-15 17:4:18.4070,-0.096,-1.29,0.381,1.349
2026-07-15 17:4:18.4180,-0.016,-0.932,0.194,0.952
2026-07-15 17:4:18.4290,0.053,-0.666,0.075,0.672
2026-07-15 17:4:18.4380,0.102,-0.487,0.008,0.498
2026-07-15 17:4:18.4480,0.128,-0.374,-0.036,0.397
2026-07-15 17:4:18.4820,0.069,-0.204,-0.111,0.242
2026-07-15 17:4:18.4820,0.069,-0.204,-0.111,0.242
2026-07-15 17:4:18.4820,0.069,-0.204,-0.111,0.242
2026-07-15 17:4:18.4870,0.01,-0.183,-0.123,0.221
2026-07-15 17:4:18.5000,-0.048,-0.181,-0.134,0.23
2026-07-15 17:4:18.5080,-0.097,-0.203,-0.148,0.269
2026-07-15 17:4:18.5180,-0.128,-0.248,-0.158,0.321
2026-07-15 17:4:18.5290,-0.142,-0.325,-0.164,0.391
2026-07-15 17:4:18.5380,-0.148,-0.444,-0.154,0.493
2026-07-15 17:4:18.5480,-0.149,-0.632,-0.127,0.662
2026-07-15 17:4:18.5830,-0.032,-1.138,0.094,1.142
2026-07-15 17:4:18.5840,-0.032,-1.138,0.094,1.142
2026-07-15 17:4:18.5840,-0.032,-1.138,0.094,1.142
2026-07-15 17:4:18.5880,-0.022,-1.222,0.204,1.239
2026-07-15 17:4:18.6000,-0.049,-1.272,0.304,1.309
2026-07-15 17:4:18.6080,-0.075,-1.299,0.385,1.357
2026-07-15 17:4:18.6180,-0.106,-1.293,0.449,1.373
2026-07-15 17:4:18.6290,-0.123,-1.257,0.488,1.354
2026-07-15 17:4:18.6380,-0.122,-1.191,0.517,1.304
2026-07-15 17:4:18.6480,-0.096,-1.091,0.526,1.215
2026-07-15 17:4:18.6840,0.027,-0.76,0.352,0.838
2026-07-15 17:4:18.6840,0.027,-0.76,0.352,0.838
2026-07-15 17:4:18.6840,0.027,-0.76,0.352,0.838
2026-07-15 17:4:18.6880,0.036,-0.708,0.254,0.753
2026-07-15 17:4:18.7010,0.02,-0.684,0.162,0.703
2026-07-15 17:4:18.7080,-0.018,-0.684,0.086,0.69
2026-07-15 17:4:18.7180,-0.07,-0.717,0.034,0.721
2026-07-15 17:4:18.7290,-0.135,-0.789,0.015,0.801
2026-07-15 17:4:18.7390,-0.189,-0.889,0.031,0.909
2026-07-15 17:4:18.7490,-0.21,-0.991,0.086,1.017
2026-07-15 17:4:18.7830,-0.165,-1.305,0.359,1.363
2026-07-15 17:4:18.7830,-0.165,-1.305,0.359,1.363
2026-07-15 17:4:18.7830,-0.165,-1.305,0.359,1.363
2026-07-15 17:4:18.7880,-0.166,-1.407,0.353,1.46
2026-07-15 17:4:18.8000,-0.174,-1.483,0.301,1.523
2026-07-15 17:4:18.8080,-0.197,-1.526,0.23,1.556
2026-07-15 17:4:18.8180,-0.266,-1.529,0.187,1.563
2026-07-15 17:4:18.8290,-0.365,-1.49,0.179,1.544
2026-07-15 17:4:18.8390,-0.406,-1.397,0.227,1.472
2026-07-15 17:4:18.8490,-0.348,-1.246,0.316,1.332
2026-07-15 17:4:18.8830,0.046,-0.787,0.378,0.874
2026-07-15 17:4:18.8830,0.046,-0.787,0.378,0.874
2026-07-15 17:4:18.8830,0.046,-0.787,0.378,0.874
2026-07-15 17:4:18.8880,0.125,-0.683,0.353,0.779
2026-07-15 17:4:18.9000,0.167,-0.613,0.311,0.707
2026-07-15 17:4:18.9080,0.165,-0.596,0.235,0.662
2026-07-15 17:4:18.9180,0.103,-0.645,0.128,0.666
2026-07-15 17:4:18.9290,0.027,-0.747,0.016,0.748
2026-07-15 17:4:18.9390,-0.028,-0.873,-0.11,0.88
2026-07-15 17:4:18.9490,-0.037,-0.981,-0.251,1.013
2026-07-15 17:4:18.9840,0.175,-1.196,-0.464,1.295
2026-07-15 17:4:18.9840,0.175,-1.196,-0.464,1.295
2026-07-15 17:4:18.9850,0.175,-1.196,-0.464,1.295
2026-07-15 17:4:18.9880,0.21,-1.237,-0.336,1.299
2026-07-15 17:4:19.0000,0.182,-1.242,-0.106,1.26
2026-07-15 17:4:19.0080,0.134,-1.194,0.089,1.205
2026-07-15 17:4:19.0190,0.075,-1.111,0.197,1.131
2026-07-15 17:4:19.0290,-0.004,-1.025,0.213,1.047
2026-07-15 17:4:19.0390,-0.082,-0.95,0.137,0.963
2026-07-15 17:4:19.0490,-0.115,-0.896,0.002,0.903
2026-07-15 17:4:19.0840,-0.1,-0.927,-0.16,0.946
2026-07-15 17:4:19.0840,-0.1,-0.927,-0.16,0.946
2026-07-15 17:4:19.0840,-0.1,-0.927,-0.16,0.946
2026-07-15 17:4:19.0880,-0.143,-0.98,-0.039,0.991
2026-07-15 17:4:19.1010,-0.183,-1.028,0.045,1.045
2026-07-15 17:4:19.1090,-0.218,-1.071,0.07,1.095
2026-07-15 17:4:19.1190,-0.251,-1.097,0.046,1.126
2026-07-15 17:4:19.1290,-0.271,-1.107,-0.012,1.14
2026-07-15 17:4:19.1390,-0.274,-1.108,-0.071,1.144
2026-07-15 17:4:19.1490,-0.255,-1.114,-0.106,1.148
2026-07-15 17:4:19.1850,-0.072,-1.092,-0.015,1.094
2026-07-15 17:4:19.1850,-0.072,-1.092,-0.015,1.094
2026-07-15 17:4:19.1850,-0.072,-1.092,-0.015,1.094
2026-07-15 17:4:19.1890,-0.008,-1.061,0.003,1.061
2026-07-15 17:4:19.2010,0.042,-1.03,-0.006,1.031
2026-07-15 17:4:19.2090,0.08,-1.002,-0.033,1.006
2026-07-15 17:4:19.2190,0.101,-0.978,-0.054,0.985
2026-07-15 17:4:19.2290,0.1,-0.963,-0.063,0.97
2026-07-15 17:4:19.2390,0.082,-0.949,-0.06,0.954
2026-07-15 17:4:19.2500,0.063,-0.94,-0.052,0.944
2026-07-15 17:4:19.2850,0.001,-0.963,-0.023,0.963
2026-07-15 17:4:19.2850,0.001,-0.963,-0.023,0.963
2026-07-15 17:4:19.2850,0.001,-0.963,-0.023,0.963
2026-07-15 17:4:19.2890,-0.022,-0.983,-0.014,0.983
2026-07-15 17:4:19.3010,-0.041,-1.001,-0.013,1.002
2026-07-15 17:4:19.3090,-0.06,-1.01,-0.015,1.012
2026-07-15 17:4:19.3190,-0.074,-1.001,-0.029,1.004
2026-07-15 17:4:19.3290,-0.086,-0.98,-0.058,0.985
2026-07-15 17:4:19.3390,-0.093,-0.961,-0.094,0.97
2026-07-15 17:4:19.3490,-0.093,-0.948,-0.115,0.959
2026-07-15 17:4:19.3840,-0.088,-0.927,-0.097,0.936
2026-07-15 17:4:19.3840,-0.088,-0.927,-0.097,0.936
2026-07-15 17:4:19.3840,-0.088,-0.927,-0.097,0.936
2026-07-15 17:4:19.3890,-0.093,-0.921,-0.112,0.932
2026-07-15 17:4:19.4010,-0.081,-0.904,-0.129,0.917
2026-07-15 17:4:19.4090,-0.083,-0.829,-0.018,0.833
2026-07-15 17:4:19.4190,-0.28,-0.806,-0.081,0.857
2026-07-15 17:4:19.4290,-0.227,-0.865,-0.172,0.911
2026-07-15 17:4:19.4400,0.094,-0.778,-0.331,0.851
2026-07-15 17:4:19.4500,0.116,-0.839,-0.372,0.925
2026-07-15 17:4:19.4860,0.022,-1.045,-0.161,1.058
2026-07-15 17:4:19.4860,0.022,-1.045,-0.161,1.058
2026-07-15 17:4:19.4860,0.022,-1.045,-0.161,1.058
2026-07-15 17:4:19.4890,0.014,-1.081,-0.139,1.09
2026-07-15 17:4:19.5010,-0.018,-1.12,-0.15,1.13
2026-07-15 17:4:19.5090,-0.02,-1.134,-0.165,1.146
2026-07-15 17:4:19.5190,-0.033,-1.131,-0.176,1.145
2026-07-15 17:4:19.5300,-0.043,-1.092,-0.163,1.105
2026-07-15 17:4:19.5400,-0.066,-1.029,-0.151,1.042
2026-07-15 17:4:19.5500,-0.091,-0.98,-0.158,0.997
2026-07-15 17:4:19.5840,-0.055,-0.93,-0.154,0.944
2026-07-15 17:4:19.5850,-0.055,-0.93,-0.154,0.944
2026-07-15 17:4:19.5850,-0.055,-0.93,-0.154,0.944
2026-07-15 17:4:19.5890,-0.035,-0.922,-0.188,0.942
2026-07-15 17:4:19.6010,-0.049,-0.931,-0.204,0.954
2026-07-15 17:4:19.6090,-0.035,-0.95,-0.194,0.97
2026-07-15 17:4:19.6200,-0.011,-0.973,-0.186,0.991
2026-07-15 17:4:19.6300,0.013,-0.997,-0.18,1.013
2026-07-15 17:4:19.6400,0.035,-1.012,-0.182,1.029
2026-07-15 17:4:19.6500,0.039,-1.011,-0.194,1.03
2026-07-15 17:4:19.6840,-0.008,-1.004,-0.157,1.016
2026-07-15 17:4:19.6850,-0.008,-1.004,-0.157,1.016
2026-07-15 17:4:19.6850,-0.008,-1.004,-0.157,1.016
2026-07-15 17:4:19.6890,0.013,-1.01,-0.156,1.022
2026-07-15 17:4:19.7010,-0.001,-1.01,-0.151,1.021
2026-07-15 17:4:19.7100,-0.021,-1.01,-0.141,1.02
2026-07-15 17:4:19.7200,-0.03,-1.014,-0.117,1.021
2026-07-15 17:4:19.7300,-0.004,-0.99,-0.101,0.995
2026-07-15 17:4:19.7400,0.009,-0.973,-0.075,0.976
2026-07-15 17:4:19.7510,0.017,-0.969,-0.064,0.971
2026-07-15 17:4:19.7650,0.035,-0.968,-0.089,0.973
2026-07-15 17:4:19.7860,0.037,-0.994,-0.131,1.003
2026-07-15 17:4:19.7870,0.037,-0.994,-0.131,1.003
2026-07-15 17:4:19.7900,0.044,-0.997,-0.145,1.008
2026-07-15 17:4:19.8010,0.016,-0.992,-0.164,1.006
2026-07-15 17:4:19.8100,0.01,-0.988,-0.167,1.002
2026-07-15 17:4:19.8200,0.016,-0.986,-0.153,0.998
2026-07-15 17:4:19.8300,0.026,-0.977,-0.132,0.986
2026-07-15 17:4:19.8400,0.034,-0.97,-0.113,0.977
2026-07-15 17:4:19.8500,0.037,-0.965,-0.107,0.972
2026-07-15 17:4:19.8870,0.061,-0.97,-0.106,0.978
2026-07-15 17:4:19.8880,0.061,-0.97,-0.106,0.978
2026-07-15 17:4:19.8880,0.061,-0.97,-0.106,0.978
2026-07-15 17:4:19.8900,0.065,-0.97,-0.104,0.978
2026-07-15 17:4:19.9010,0.073,-0.972,-0.11,0.981
2026-07-15 17:4:19.9100,0.086,-0.975,-0.113,0.985
2026-07-15 17:4:19.9200,0.078,-0.984,-0.104,0.993
2026-07-15 17:4:19.9300,0.067,-1.002,-0.094,1.009
2026-07-15 17:4:19.9400,0.058,-1.01,-0.112,1.018
2026-07-15 17:4:19.9500,0.053,-1.009,-0.127,1.018
2026-07-15 17:4:19.9850,0.038,-1.007,-0.131,1.016
2026-07-15 17:4:19.9850,0.038,-1.007,-0.131,1.016
2026-07-15 17:4:19.9850,0.038,-1.007,-0.131,1.016
2026-07-15 17:4:19.9900,0.044,-1.01,-0.126,1.019
2026-07-15 17:4:20.0010,0.053,-1.017,-0.128,1.026
2026-07-15 17:4:20.0100,0.06,-1.017,-0.145,1.029
2026-07-15 17:4:20.0200,0.066,-1.01,-0.157,1.024
2026-07-15 17:4:20.0300,0.076,-1.005,-0.157,1.02
2026-07-15 17:4:20.0410,0.08,-1.003,-0.152,1.018
2026-07-15 17:4:20.0510,0.074,-1.002,-0.158,1.017
2026-07-15 17:4:20.0850,0.067,-1.003,-0.141,1.015
2026-07-15 17:4:20.0860,0.067,-1.003,-0.141,1.015
2026-07-15 17:4:20.0860,0.067,-1.003,-0.141,1.015
2026-07-15 17:4:20.0900,0.057,-0.999,-0.14,1.01
2026-07-15 17:4:20.1010,0.049,-0.987,-0.135,0.997
2026-07-15 17:4:20.1100,0.042,-0.983,-0.132,0.993
2026-07-15 17:4:20.1200,0.038,-0.984,-0.121,0.992
2026-07-15 17:4:20.1310,0.033,-0.992,-0.13,1.001
2026-07-15 17:4:20.1410,0.017,-0.974,-0.129,0.983
2026-07-15 17:4:20.1510,0.015,-0.98,-0.121,0.988
2026-07-15 17:4:20.1870,0.001,-0.986,-0.141,0.996
2026-07-15 17:4:20.1880,0.001,-0.986,-0.141,0.996
2026-07-15 17:4:20.1880,0.001,-0.986,-0.141,0.996
2026-07-15 17:4:20.1900,-0.002,-0.976,-0.126,0.984
2026-07-15 17:4:20.2010,-0.003,-0.976,-0.131,0.985
2026-07-15 17:4:20.2100,-0.009,-0.972,-0.138,0.982
2026-07-15 17:4:20.2210,-0.008,-0.978,-0.142,0.988
2026-07-15 17:4:20.2320,-0.002,-0.984,-0.146,0.995
2026-07-15 17:4:20.2410,0.004,-0.984,-0.145,0.995
2026-07-15 17:4:20.2510,0.007,-0.986,-0.14,0.996
2026-07-15 17:4:20.2860,-0.007,-1.01,-0.109,1.016
2026-07-15 17:4:20.2860,-0.007,-1.01,-0.109,1.016
2026-07-15 17:4:20.2860,-0.007,-1.01,-0.109,1.016
2026-07-15 17:4:20.2910,-0.015,-0.993,-0.103,0.998
2026-07-15 17:4:20.3000,-0.026,-0.97,-0.05,0.972
2026-07-15 17:4:20.3100,-0.011,-0.98,-0.034,0.981
2026-07-15 17:4:20.3210,0.002,-0.986,-0.062,0.988
2026-07-15 17:4:20.3310,0.006,-0.986,-0.103,0.991
2026-07-15 17:4:20.3410,0.031,-0.977,-0.097,0.982
2026-07-15 17:4:20.3510,0.036,-0.956,-0.11,0.963
2026-07-15 17:4:20.3860,0.072,-0.995,-0.084,1.001
2026-07-15 17:4:20.3870,0.072,-0.995,-0.084,1.001
2026-07-15 17:4:20.3870,0.072,-0.995,-0.084,1.001
2026-07-15 17:4:20.3910,0.069,-1.022,-0.103,1.029
2026-07-15 17:4:20.4020,0.068,-1.037,-0.105,1.045
2026-07-15 17:4:20.4120,0.05,-1.074,-0.109,1.081
2026-07-15 17:4:20.4210,0.045,-1.127,-0.107,1.133
2026-07-15 17:4:20.4310,0.033,-1.138,-0.094,1.142
